date,sha,mean_r_obs,mean_wr2
2026-07-08T14:15:59-04:00,3e189914f8fb65fb10868c55f764f00b24794be7,0.0505643039777423
2026-07-08T14:16:34-04:00,9fc9114b88fbc2ca745d0a41ae52d8f3ff0b88c5,0.0505643039777423
2026-07-08T14:20:21-04:00,a059fe86520c2e2d79b58541853d8d1badefdac8,0.0505643039777423
2026-07-08T14:29:42-04:00,a0250db16986f86f7e09f2c2e4f8fb43a026437a,0.0505643039777423
2026-07-08T14:30:55-04:00,f91011e2cc248187a97ad2a5912625fc2d73a399,0.0505643039777423
2026-07-08T15:39:34-04:00,6e09aba3ab8ccb5de7cd65b32197da2c1edcf72c,0.05056430397774223
2026-07-09T15:27:14-04:00,192b005ff9b5adc47afd7a8fc376be8e1883a39a,0.05056430397774223
2026-07-10T12:55:50-04:00,21292a9402d234a79e3df558a1b0df536e02e38e,0.05056430397774223
2026-07-10T12:56:41-04:00,3bd58aa67c7d0398153f02f32b7368101868b7ca,0.05056430397774223
2026-07-10T13:41:44-04:00,e4d124f72f02a98e8a575a9cdfc2af260b244466,0.05056430397774223
2026-07-10T13:58:46-04:00,d660f14f0b72d4a7bad2e6ad54ff8d27a403598a,0.05056430397774223
2026-07-10T14:07:23-04:00,dcae1e4be1ba50c3a1fbe6016abd0f11bde72775,0.05056430397774223
2026-07-10T14:21:02-04:00,54ccfead1f7bfde34148e913774c11604c0c70a7,0.05056430397774223
2026-07-10T14:35:14-04:00,ab192a34f084a1c67b5e0f862da3b7d1c99b9c77,0.05056430397774223
2026-07-10T14:56:39-04:00,6366571e708d957983cb495ebfec083320004350,0.05056430397774223
2026-07-10T15:06:24-04:00,d63eb7bd5a9d96d2b4d834f6fedab2e5c31b0e57,0.05056430397774223
2026-07-10T15:11:29-04:00,e9820369ec592b8e5b48980916a9002b0d12ca64,0.05056430397774223
2026-07-11T21:46:07-04:00,9187d7a70ec08c8b4bb974cad9154da10112e1e0,0.05056430397774223
2026-07-13T11:08:32-04:00,151290ca3ba0ad73cf8e1e3782e1ce5205709e9a,0.05056430397774223
2026-07-13T12:33:37-04:00,86b46e199ecff69ff6db1578e682d4a0c1d8da00,0.05056430397774223
2026-07-13T12:41:48-04:00,d7de31e268983d9ea72934e5b35dbaa3b12e3756,0.05056430397774223
2026-07-13T13:06:27-04:00,bbc95c219c2721901b59582e50603570f7018189,0.05056430397774223
2026-07-13T13:17:57-04:00,9a4167e6622339f6648bcda197c88324ac5a9972,0.05056430397774223
2026-07-13T14:06:58-04:00,75e181ac18609615260e7a1732a4e51d2c842556,0.05056430397774223
2026-07-13T14:07:43-04:00,5f77d83ca38b9cdd17c0e63cb17778ee66890fd2,0.05056430397774223
2026-07-13T14:47:25-04:00,85d0209b607bb73325cef8d996955d5c3f080884,0.05056430397774223
2026-07-14T10:35:02-04:00,9d177152c2c976a634c63972f9ae4e66c9298ba4,0.05056430397774223
2026-07-14T10:35:35-04:00,3c920bdaadebdb87de5e3b0bdd1a48747d740033,0.05056430397774223
2026-07-14T10:35:49-04:00,09e684d5f476a7179b8df9ca597e7714fbac6f22,0.05056430397774223
2026-07-14T12:34:23-04:00,ab6af84721c3339296def58b2b16739b5f10badf,0.05056430397774223
2026-07-14T14:29:06-04:00,b49e80967e05a9535afef1e684516550ebb5d764,0.05056430397774223
2026-07-14T15:06:28-04:00,964e56a91a37fa7b8c5a04004b8937e1b64d4023,0.05056430397774223
2026-07-17T12:07:03-04:00,cbb6b3e0648c3aad5149560c9e428dc8a04ab3a2,0.05056430397774223
2026-07-17T12:16:38-04:00,c291b8c7921cd4cde39fb4aee451932b312f2fca,0.05056430397774223
2026-07-17T12:33:02-04:00,a4c9d808bfc361a15511ced8225c411d6be32bbc,0.05056430397774223
2026-07-17T12:40:58-04:00,879de2df4f440d93a4fd7e71ef0e05466179d219,0.05056430397774223
2026-07-17T12:58:03-04:00,5ded7d30cfb3d5c9f8de9735054bd94b8e50ed07,
2026-07-17T13:04:48-04:00,1249cfcdcc111e6fb3586e8f4517791d69443182,
2026-07-17T13:13:31-04:00,f5a8c468e5992c2999715111015dd172a951e3dc,
2026-07-17T13:20:48-04:00,afef6166dc280b1fc85a904c90ad9b0e27bf7b83,
2026-07-17T13:46:40-04:00,f2362ebf0ce31c3c75f53b105c38b75ecb842aee,
2026-07-17T13:56:11-04:00,2082091b1f31c5c76fd8097dc786e4d51c4fad12,
2026-07-17T14:37:13-04:00,47cdc9e644038dcc750ef1c1f6fca70d6ae49d74,
2026-07-20T10:53:49-04:00,454b9f0e13ad6ef13d11dcba634581f2de59ee0f,0.05056430397774223
